id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
25837024,Rental unit in New York · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,56488633,Freeda,Manhattan,Harlem,40.79918,-73.95279,Private room,60.0,30,22,2023-08-31,0.68,1,25,8,No License,4.95 ,1,1,1
34838079,Rental unit in New York · ★4.82 · 2 bedrooms · 3 beds · 1 bath,259968021,Che,Manhattan,Chinatown,40.71708,-73.99736,Entire home/apt,250.0,30,28,2020-02-25,0.5,1,0,0,No License,4.82 ,2,3,1
744218587357229783,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 bath,16261306,Sarah & Peter,Brooklyn,Sunset Park,40.64799,-74.008,Entire home/apt,150.0,30,24,2023-10-28,1.7,1,38,21,No License,4.88 ,1,1,1
905008150938580154,Hotel in New York · 1 bedroom · 2 beds · 1 private bath,326084746,Suiteness,Manhattan,Midtown,40.76343809999999,-73.9805361,Private room,856.0,1,1,2023-12-03,0.88,68,119,1,Exempt,No rating,1,2,1
27131400,Rental unit in New York · 4 bedrooms · 9 beds · 3 baths,4314926,Leah,Manhattan,Upper West Side,40.79125,-73.97329,Entire home/apt,1000.0,30,1,2018-08-19,0.02,2,0,0,No License,No rating,4,9,3
28427324,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,214141672,Monica,Queens,Astoria,40.7655,-73.92776,Private room,120.0,30,2,2019-09-27,0.04,1,0,0,No License,No rating,1,1,1
38797417,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,296771080,Joseph,Brooklyn,East Flatbush,40.65836,-73.92156,Private room,80.0,30,1,2019-10-14,0.02,2,0,0,No License,No rating,1,1,1
787866935649635640,Home in Brooklyn · ★4.71 · 2 bedrooms · 3 beds · 1 private bath,5081260,Eden,Brooklyn,Williamsburg,40.71706677281831,-73.95825795718446,Private room,289.0,30,14,2023-09-08,1.14,1,364,13,No License,4.71 ,2,3,1
48111511,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,3223938,Eugene,Brooklyn,Bushwick,40.70098,-73.91252,Private room,37.0,30,1,2021-06-30,0.03,589,365,0,No License,No rating,1,1,2
38779756,Rental unit in Brooklyn · 2 bedrooms · 3 beds · 1 bath,296574695,Dillon,Brooklyn,Canarsie,40.63523,-73.91484,Entire home/apt,175.0,30,2,2020-01-03,0.04,3,0,0,No License,No rating,2,3,1
38993679,Boutique hotel in New York · 1 bedroom · 1 bed · 1 private bath,298338860,The Gregory Hotel,Manhattan,Midtown,40.75088,-73.98644,Private room,10000.0,30,1,2020-03-01,0.02,3,365,0,Exempt,No rating,1,1,1
788344554334675199,Home in Brooklyn · ★4.63 · 4 bedrooms · 6 beds · 1 bath,52136347,Feige,Brooklyn,Crown Heights,40.6703032,-73.9386687,Entire home/apt,136.0,30,32,2023-08-28,2.6,3,355,31,No License,4.63 ,4,6,1
53773701,Townhouse in Queens · ★4.94 · 2 bedrooms · 2 beds · 1 private bath,42540396,Michele,Queens,Rego Park,40.73582,-73.85646,Private room,130.0,30,133,2023-10-24,5.99,2,90,61,No License,4.94 ,2,2,1
24157013,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,182039779,Eleanor,Brooklyn,Carroll Gardens,40.68041,-73.9923,Entire home/apt,121.0,30,7,2019-07-06,0.1,1,0,0,No License,5.0 ,1,1,1
22582841,Rental unit in Brooklyn · ★4.85 · 3 bedrooms · 4 beds · 1 bath,163829123,Elizabeth,Brooklyn,Bushwick,40.69915,-73.93706,Entire home/apt,169.0,30,292,2023-11-24,4.13,2,21,44,No License,4.85 ,3,4,1
38101782,Home in Queens · ★4.86 · 3 bedrooms · 5 beds · 2 baths,289221894,May,Queens,Woodside,40.74271,-73.9001,Entire home/apt,249.0,30,21,2020-03-17,0.4,1,0,0,No License,4.86 ,3,5,2
37254729,Rental unit in Queens  · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,143040555,Jallal,Queens,Astoria,40.76887,-73.90962,Private room,65.0,30,13,2023-08-19,0.45,2,0,3,No License,4.31 ,1,1,1
37773215,Rental unit in New York · ★4.29 · 2 bedrooms · 2 beds · 1 bath,275347368,Ping,Manhattan,Financial District,40.70573,-74.00883,Entire home/apt,435.0,30,7,2019-10-23,0.13,1,0,0,No License,4.29 ,2,2,1
40657056,Rental unit in Brooklyn · ★4.88 · 2 bedrooms · 4 beds · 1 bath,315129847,Jason,Brooklyn,Bushwick,40.69445,-73.92989,Entire home/apt,229.0,30,8,2020-04-25,0.16,1,0,0,No License,4.88 ,2,4,1
38164618,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 2 beds · 1 bath,272591633,Jennifer,Brooklyn,East Flatbush,40.65553,-73.93153,Entire home/apt,150.0,30,27,2020-02-16,0.51,1,0,0,No License,4.67 ,1,2,1
53892561,Rental unit in Brooklyn · ★4.79 · 1 bedroom · 1 bed · 2 shared baths,546370,Ekaterina,Brooklyn,Williamsburg,40.71362,-73.96255,Private room,217.0,30,42,2023-12-20,1.7,19,246,29,No License,4.79 ,1,1,2
9944808,Rental unit in Brooklyn · ★4.50 · 1 bedroom · 2 beds · 1.5 shared baths,23193,Paris,Brooklyn,Bedford-Stuyvesant,40.68802,-73.93719,Private room,43.0,30,6,2019-11-12,0.07,4,365,0,No License,4.50 ,1,2,1.5
39486515,Rental unit in New York · Studio · 1 bed · 1 shared bath,295225889,Ozvaldo,Manhattan,Inwood,40.86675,-73.92639,Private room,100.0,30,2,2019-11-11,0.04,2,0,0,No License,No rating,Studio,1,1
39465902,Rental unit in Queens · ★3.0 · 1 bedroom · 2 beds · 1 shared bath,220161560,Ni,Queens,Elmhurst,40.7409,-73.88668,Private room,60.0,30,3,2019-11-06,0.06,1,0,0,No License,3.0 ,1,2,1
40761816,Rental unit in  New York  · ★4.80 · Studio · 1 shared bath,301512484,Helia,Queens,Long Island City,40.75486,-73.92858,Private room,52.0,30,5,2020-02-17,0.1,1,0,0,No License,4.80 ,Studio,1,1
39953514,Townhouse in Brooklyn · 2 bedrooms · 2 beds · 1 private bath,293448141,Raz F,Brooklyn,Williamsburg,40.70855,-73.93812,Private room,125.0,30,1,2020-08-11,0.02,3,0,0,No License,No rating,2,2,1
40015168,Rental unit in New York · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,154872149,Loocid,Manhattan,Upper East Side,40.76529,-73.95708,Private room,52.0,30,3,2020-02-27,0.06,1,0,0,No License,4.33 ,1,1,1
40302355,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,257908724,Thejaswini,Manhattan,Morningside Heights,40.8044,-73.96574,Entire home/apt,50.0,1000,2,2020-01-06,0.04,1,0,0,No License,No rating,1,1,1
29964050,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 2 baths,128230715,Reid,Brooklyn,Crown Heights,40.67815,-73.94819,Entire home/apt,180.0,30,4,2019-09-23,0.07,1,0,0,No License,5.0 ,1,1,2
43095223,Rental unit in New York · 1 bedroom · 2 beds · 1 private bath,342502879,Tylor,Manhattan,Hell's Kitchen,40.76148,-73.99424,Private room,49.0,30,1,2020-04-21,0.02,3,0,0,No License,No rating,1,2,1
35226357,Home in Queens · 2 bedrooms · 2 beds · 1 shared bath,120297125,Arlene,Queens,Rosedale,40.65231,-73.73676,Private room,80.0,30,1,2019-08-16,0.02,1,0,0,No License,No rating,2,2,1
201992,Rental unit in Brooklyn · ★4.84 · 1 bedroom · 2 beds · 1 bath,988350,Andrea,Brooklyn,Park Slope,40.67466,-73.97853,Entire home/apt,190.0,30,106,2019-07-02,0.89,1,362,0,No License,4.84 ,1,2,1
31189979,Rental unit in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 bath,40231738,Thatcher,Brooklyn,Park Slope,40.67007,-73.9798,Entire home/apt,100.0,30,35,2023-06-01,0.61,1,19,3,No License,4.94 ,1,1,1
30954828,Rental unit in New York · 1 bedroom · 2 beds · 1 bath,90230216,Ellen Fannie,Manhattan,Lower East Side,40.7209,-73.98375,Entire home/apt,101.0,30,1,2019-01-01,0.02,1,0,0,No License,No rating,1,2,1
40624017,Rental unit in New York · 2 bedrooms · 8 beds · 2 shared baths,314533486,John J.,Manhattan,Hell's Kitchen,40.76594,-73.99164,Shared room,85.0,30,2,2019-12-31,0.04,8,0,0,No License,No rating,2,8,2
40624194,Rental unit in New York · ★4.55 · 1 bedroom · 4 beds · 2.5 shared baths,314533486,John J.,Manhattan,Hell's Kitchen,40.76665,-73.99017,Shared room,85.0,30,11,2020-02-23,0.22,8,0,0,No License,4.55 ,1,4,2.5
40624298,Rental unit in New York · ★4.0 · 1 bedroom · 4 beds · 2 shared baths,314533486,John J.,Manhattan,Hell's Kitchen,40.76455,-73.99111,Shared room,85.0,30,3,2020-02-17,0.06,8,0,0,No License,4.0 ,1,4,2
41257880,Loft in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,42860495,Ray,Brooklyn,Bushwick,40.6958,-73.93189,Private room,700.0,30,6,2020-02-16,0.12,1,0,0,No License,4.83 ,1,1,1
40599033,Rental unit in Brooklyn  · 1 bedroom · 1.5 shared baths,118367648,María José,Brooklyn,Williamsburg,40.71539,-73.95213,Private room,100.0,30,1,2020-02-16,0.02,1,0,0,No License,No rating,1,1,1.5
41664099,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,229296368,Milena,Queens,Ozone Park,40.67723,-73.84103,Private room,39.0,30,4,2020-03-08,0.08,1,0,0,No License,5.0 ,1,1,1
41668852,Rental unit in Queens · ★4.76 · Studio · 1 bed · 1 bath,157337532,Henry,Queens,College Point,40.77888,-73.84474,Entire home/apt,40.0,30,50,2023-09-22,1.04,4,2,15,No License,4.76 ,Studio,1,1
35614888,Rental unit in The Bronx · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,267938006,Francoise X,Bronx,Concourse Village,40.82903,-73.92129,Private room,55.0,30,11,2019-09-29,0.2,1,0,0,No License,4.55 ,1,1,1
35616470,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,267933377,ゆりあ & Fredy,Manhattan,Upper East Side,40.77864,-73.94557,Private room,105.0,30,1,2019-09-21,0.02,1,0,0,No License,No rating,1,1,1
5748301,Rental unit in Queens · ★4.70 · 1 bedroom · 2 beds · 1 bath,29817997,Kandela Y Alberto,Queens,Rego Park,40.72879,-73.856232,Private room,95.0,30,268,2023-10-29,2.54,1,339,19,No License,4.70 ,1,2,1
41939842,Rental unit in New York · ★3.33 · 1 bedroom · 1 bed · 1 bath,331591329,Nabil,Manhattan,Hell's Kitchen,40.75999,-73.99538,Entire home/apt,185.0,30,3,2020-08-12,0.06,3,0,0,No License,3.33 ,1,1,1
33273859,Condo in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,37793159,Jacob,Brooklyn,Park Slope,40.68006731946711,-73.97686426613826,Entire home/apt,116.0,30,12,2023-07-23,0.98,1,64,11,No License,5.0 ,1,1,1
42022710,Rental unit in Brooklyn · 1 bedroom · 2 beds · 1 shared bath,327105042,Ilya,Brooklyn,Bedford-Stuyvesant,40.69218,-73.94836,Private room,51.0,30,1,2020-02-10,0.02,1,0,0,No License,No rating,1,2,1
38933636,Loft in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,224314967,Bushwick Art Studios,Brooklyn,Bushwick,40.69877,-73.92493,Private room,70.0,30,3,2023-08-11,0.06,3,364,1,No License,5.0 ,1,1,1
33706354,Rental unit in New York · ★4.0 · 2 bedrooms · 1 bed · 1 bath,149707913,Christian,Manhattan,Upper East Side,40.77595,-73.94768,Entire home/apt,110.0,30,4,2020-01-04,0.08,1,0,0,No License,4.0 ,2,1,1
39818487,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,306335409,Alonso,Manhattan,Theater District,40.76265,-73.98537,Private room,119.0,30,5,2020-01-19,0.1,1,0,0,No License,5.0 ,1,1,1
41928437,Place to stay in New York · ★4.80 · 1 bedroom · 1 bed · Shared half-bath,3020145,Eva,Manhattan,SoHo,40.72521,-74.00275,Private room,109.0,30,5,2023-01-10,0.25,2,0,1,No License,4.80 ,1,1,1.5
42110436,Rental unit in New York · ★4.33 · 1 bedroom · 2 beds · 1 bath,326205628,Monica,Manhattan,Harlem,40.82055,-73.95465,Private room,85.0,30,3,2020-08-09,0.06,2,364,0,No License,4.33 ,1,2,1
40339942,Rental unit in Queens · 2 bedrooms · 3 beds · 1 bath,309612914,Abeer,Queens,East Elmhurst,40.76383,-73.86367,Entire home/apt,159.0,30,1,2020-01-02,0.02,6,0,0,No License,No rating,2,3,1
37283751,Loft in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 private bath,41261306,Hsiang Wei,Brooklyn,Clinton Hill,40.69259,-73.96126,Private room,100.0,30,41,2023-10-30,1.95,2,20,16,No License,4.85 ,1,1,1
20325974,Rental unit in New York · ★4.81 · 1 bedroom · 2 beds · 1 bath,95999344,Marie,Manhattan,East Village,40.72719,-73.97775,Entire home/apt,200.0,30,333,2023-12-02,4.34,1,39,57,No License,4.81 ,1,2,1
952784702776622019,Hotel in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 bath,215565541,LuxUrban,Brooklyn,Williamsburg,40.707258,-73.93397209999999,Private room,275.0,1,6,2023-11-19,1.32,35,0,6,Exempt,4.50 ,1,1,1
35805808,Rental unit in Brooklyn · ★4.65 · 1 bedroom · 1 bed · 1 bath,5976443,Gonzalo,Brooklyn,Williamsburg,40.71117,-73.96211,Entire home/apt,145.0,30,17,2023-11-11,0.38,1,290,1,No License,4.65 ,1,1,1
814035938732105780,Guesthouse in Valley Stream · 1 bedroom · 1 bed · 1 private bath,60637082,Mathew,Queens,Rosedale,40.67905,-73.72673,Private room,120.0,9,1,2023-11-01,0.45,2,10,1,No License,No rating,1,1,1
37424915,Rental unit in Brooklyn · ★4.83 · 2 bedrooms · 2 beds · 1 bath,26479712,Francis,Brooklyn,Bedford-Stuyvesant,40.67826,-73.90924,Entire home/apt,250.0,30,6,2020-01-01,0.11,2,0,0,No License,4.83 ,2,2,1
42473796,Rental unit in New York · ★4.71 · 2 bedrooms · 2 beds · 1 bath,338198692,Emme,Manhattan,Hell's Kitchen,40.76323,-73.98857,Entire home/apt,345.0,30,14,2020-06-07,0.3,1,0,0,No License,4.71 ,2,2,1
48383682,Rental unit in Queens · ★4.94 · 2 bedrooms · 2 beds · 1 bath,80134273,Paola,Queens,Forest Hills,40.72,-73.85118,Entire home/apt,104.0,30,100,2023-12-05,2.91,1,323,39,No License,4.94 ,2,2,1
52404207,Rental unit in New York · ★4.33 · Studio · 1 bed · 1 bath,424170184,Rachael,Manhattan,Hell's Kitchen,40.75798,-73.99331,Entire home/apt,240.0,30,3,2021-12-13,0.11,1,0,0,No License,4.33 ,Studio,1,1
48848891,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,380601266,Jeremy,Manhattan,East Village,40.72759,-73.98681,Entire home/apt,100.0,90,7,2022-12-18,0.22,27,365,0,No License,5.0 ,Studio,1,1
43158150,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,249545376,Ana,Manhattan,Midtown,40.76474,-73.97667,Entire home/apt,500.0,30,1,2020-04-14,0.02,1,0,0,No License,No rating,2,2,1
3536241,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 2 baths,3776550,Steven,Brooklyn,Bushwick,40.70024108886719,-73.94011688232422,Private room,150.0,30,43,2023-12-05,3.18,2,365,39,No License,4.88 ,1,1,2
51792172,Rental unit in Brooklyn · ★4.13 · 1 bedroom · 1 bed · 2 shared baths,401709949,Daniela & James,Brooklyn,Bushwick,40.69975,-73.93919,Private room,59.0,30,8,2023-04-30,0.28,31,317,2,No License,4.13 ,1,1,2
817419227535954823,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,499071357,Clyde,Brooklyn,East Flatbush,40.646042904060025,-73.94750520857241,Private room,140.0,31,13,2023-10-27,1.23,1,364,13,No License,5.0 ,1,1,1
1640700,Condo in Brooklyn · ★4.25 · 2 bedrooms · 2 beds · 2 baths,8711250,Tita,Brooklyn,Fort Greene,40.69408,-73.9744,Entire home/apt,300.0,250,4,2014-09-14,0.03,1,263,0,No License,4.25 ,2,2,2
48658249,Rental unit in New York · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,28692874,Todd,Manhattan,East Village,40.72383,-73.97671,Entire home/apt,750.0,30,47,2023-10-20,1.39,1,178,13,No License,4.91 ,3,4,2.5
51770013,Boutique hotel in New York · ★4.85 · 1 bedroom · 1 bed · 1 private bath,49108760,Blue Angel Hotel,Manhattan,Midtown,40.76027,-73.97034,Private room,159.0,1,26,2022-09-01,0.96,7,0,0,Exempt,4.85 ,1,1,1
45380846,Rental unit in New York · ★3.75 · Studio · 1 bed · 1 bath,83786650,Bridge,Manhattan,Upper East Side,40.76164,-73.96261,Entire home/apt,68.0,30,4,2023-05-30,0.11,16,33,1,No License,3.75 ,Studio,1,1
928562173080101706,Home in Brooklyn · ★3.33 · 5 bedrooms · 2 beds · 3 baths,240298366,Ben,Brooklyn,East Flatbush,40.66166,-73.93793,Entire home/apt,150.0,30,3,2023-09-08,0.67,12,269,3,No License,3.33 ,5,2,3
31831929,Rental unit in Brooklyn  · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,10432817,Deedles,Brooklyn,Brooklyn Heights,40.69227,-73.99843,Private room,70.0,30,8,2023-08-18,0.13,2,145,2,No License,4.88 ,1,1,1
52638214,Rental unit in Queens · ★4.45 · 1 bedroom · 1 bed · 1 bath,356380817,Esra,Queens,Ditmars Steinway,40.77993,-73.91746,Entire home/apt,199.0,30,56,2023-01-01,2.08,2,3,0,No License,4.45 ,1,1,1
884004990766695698,Rental unit in Brooklyn · ★4.25 · 1 bedroom · 1 bed · 1 bath,211970043,Angie,Brooklyn,Park Slope,40.678233304089055,-73.98236096540525,Entire home/apt,400.0,30,4,2023-07-05,0.49,1,180,4,No License,4.25 ,1,1,1
43689646,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,131522515,Marina,Brooklyn,Gravesend,40.59074,-73.9686,Entire home/apt,74.0,30,12,2021-09-20,0.28,1,0,0,No License,5.0 ,1,1,1
44478543,Rental unit in The Bronx · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,275821782,Evelyn,Bronx,East Morrisania,40.83508,-73.88876,Private room,70.0,30,15,2021-06-19,0.36,1,0,0,No License,4.80 ,1,1,1
45782880,Rental unit in New York · 4 bedrooms · 4 beds · 1 bath,334591997,Roger,Manhattan,Hell's Kitchen,40.75512,-73.99137,Entire home/apt,500.0,30,1,2020-12-03,0.03,2,0,0,No License,No rating,4,4,1
875397670499949808,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,1474660,Elizabeth,Manhattan,Upper West Side,40.78510777460252,-73.97305245931562,Entire home/apt,210.0,30,1,2023-08-04,0.19,1,143,1,No License,No rating,1,1,1
44004064,Loft in Brooklyn · Studio · 1 bed · 1 bath,74119429,James,Brooklyn,DUMBO,40.70288,-73.98717,Entire home/apt,150.0,30,1,2020-09-05,0.02,1,0,0,No License,No rating,Studio,1,1
44684083,Rental unit in Brooklyn · ★4.70 · 2 bedrooms · 2 beds · 1 bath,110017360,Gabrielle,Brooklyn,Bedford-Stuyvesant,40.68472,-73.9175,Entire home/apt,175.0,30,23,2022-01-02,0.57,1,0,0,No License,4.70 ,2,2,1
952788825521103091,Hotel in Brooklyn · ★4.42 · 1 bedroom · 1 bed · 1 bath,215565541,LuxUrban,Brooklyn,Williamsburg,40.707258,-73.93397209999999,Private room,265.0,1,12,2023-12-02,2.54,35,0,12,Exempt,4.42 ,1,1,1
952792704677899527,Hotel in Brooklyn · ★4.40 · 1 bedroom · 1 bed · 1 bath,215565541,LuxUrban,Brooklyn,Williamsburg,40.707258,-73.93397209999999,Private room,298.0,1,5,2023-11-04,1.14,35,0,5,Exempt,4.40 ,1,1,1
776332077940025062,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,15221897,Georgi,Brooklyn,Williamsburg,40.7085146,-73.95100099999999,Entire home/apt,130.0,100,2,2023-07-11,0.17,1,232,2,No License,No rating,1,1,1
605089566908342599,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 private bath,401096854,Jonatah,Brooklyn,Bedford-Stuyvesant,40.68379,-73.91693,Private room,85.0,30,4,2022-10-31,0.21,9,0,0,No License,5.0 ,1,1,1
27637065,Guest suite in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 bath,13462855,Travis,Brooklyn,Bedford-Stuyvesant,40.67992,-73.93789,Entire home/apt,171.0,5,202,2024-01-03,3.1,4,176,45,OSE-STRREG-0000531,4.91 ,1,1,1
46444812,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,18922831,Bert,Brooklyn,Williamsburg,40.71615,-73.96291,Entire home/apt,200.0,30,5,2023-08-09,0.27,1,92,2,No License,5.0 ,1,1,1
37987719,Loft in New York · Studio · 1 bed · 1 bath,2811538,Evan,Manhattan,Lower East Side,40.72069,-73.99327,Entire home/apt,175.0,30,2,2021-12-24,0.04,1,0,0,No License,No rating,Studio,1,1
984866964862347137,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,77063818,Angela,Brooklyn,Bay Ridge,40.63426750954337,-74.01745741891088,Private room,68.0,30,1,2023-10-29,0.43,7,3,1,No License,No rating,1,1,1
619144,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,1028165,Yuichi,Manhattan,Hell's Kitchen,40.76691,-73.98361,Shared room,2000.0,30,2,2013-07-20,0.02,1,0,0,No License,No rating,1,1,1
836505598393075125,Rental unit in Brooklyn · ★4.96 · 1 bedroom · 2 beds · 2 shared baths,494585533,Norbert,Brooklyn,Coney Island,40.5796495059972,-73.98365896420042,Private room,90.0,30,24,2023-09-05,2.61,8,364,24,No License,4.96 ,1,2,2
162493,Townhouse in Brooklyn · ★4.98 · 3 bedrooms · 3 beds · 2.5 baths,776490,Andres,Brooklyn,Williamsburg,40.71174,-73.95798,Private room,614.0,31,56,2023-11-26,0.55,1,359,5,No License,4.98 ,3,3,2.5
612794244899116347,Condo in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,401709949,Daniela & James,Brooklyn,Bedford-Stuyvesant,40.69825,-73.93867,Private room,37.0,30,2,2023-08-05,0.22,31,263,2,No License,No rating,1,1,1
677666479277771695,Condo in Brooklyn · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,471172585,Wilda,Brooklyn,Canarsie,40.64216,-73.89263,Private room,100.0,30,35,2023-09-17,2.13,1,363,23,No License,4.80 ,1,1,1
302309,Rental unit in New York · ★4.40 · 2 bedrooms · 7 beds · 1 bath,1556814,Tammy,Manhattan,Harlem,40.80528,-73.94742,Entire home/apt,328.0,30,6,2022-07-02,0.04,10,364,0,No License,4.40 ,2,7,1
45218458,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,15856385,Patrick,Brooklyn,Carroll Gardens,40.68192,-73.99712,Entire home/apt,295.0,30,3,2022-04-05,0.09,1,83,0,No License,5.0 ,2,3,1.5
656542401937235958,Home in Queens · ★4.87 · 1 bedroom · 2 beds · 1 private bath,45400201,Shauna,Queens,Flushing,40.75982,-73.8164,Private room,91.0,30,47,2023-09-10,2.54,6,55,21,No License,4.87 ,1,2,1
32502180,Rental unit in Staten Island · ★4.86 · 1 bedroom · 3 beds · 1 bath,244217480,Vlad,Staten Island,Arden Heights,40.54652,-74.17551,Entire home/apt,109.0,30,21,2023-11-26,0.36,1,325,4,No License,4.86 ,1,3,1
53545175,Condo in Bronx · ★5.0 · 1 bedroom · 2 beds · 1 bath,32618435,Gordon,Bronx,Kingsbridge,40.88059,-73.9098,Entire home/apt,98.0,30,6,2023-06-15,0.5,1,83,6,No License,5.0 ,1,2,1
647827764669965037,Home in Queens · ★4.91 · 1 bedroom · 1 bed · 2 shared baths,188362851,Chunhsien,Queens,Flushing,40.7586023,-73.8127627,Private room,96.0,1,58,2024-01-01,3.09,3,347,41,OSE-STRREG-0000537,4.91 ,1,1,2
48083343,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,3223938,Eugene,Brooklyn,Bushwick,40.69321,-73.91189,Private room,32.0,90,1,2021-10-31,0.04,589,96,0,No License,No rating,1,1,2
